,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
156,GO_Biological_Process_2023,Positive Regulation Of Dendritic Cell Chemotaxis (GO:2000510),2/7,0.0010412997163339,0.0202747180062659,0,0,56.3177304964539,386.749940724219,CCR7;IL12A
157,GO_Biological_Process_2023,Leukocyte Aggregation (GO:0070486),2/7,0.0010412997163339,0.0202747180062659,0,0,56.3177304964539,386.749940724219,S100A9;S100A8
158,GO_Biological_Process_2023,Response To Tumor Necrosis Factor (GO:0034612),5/108,0.0010762127654268,0.0205515245397853,0,0,6.948782890108344,47.49011623808784,TCL1A;CCL8;CCL22;AFF3;CCL18
159,GO_Biological_Process_2023,Response To Lipid (GO:0033993),5/110,0.0011683010286233,0.0218891117249617,0,0,6.815734989648033,46.02123781604108,EHHADH;IL12A;S100A9;S100A8;FOXP1
160,GO_Biological_Process_2023,Cellular Response To Type II Interferon (GO:0071346),4/66,0.0012808244560132,0.0232891292930263,0,0,9.187746576932003,61.19270110272208,HCK;CCL8;CCL22;CCL18
161,GO_Biological_Process_2023,Regulation Of Cytokine Production (GO:0001817),6/167,0.0012899316325442,0.0232891292930263,0,0,5.357754907739039,35.646033110185904,IL10;ZBTB32;IL12B;CCR7;FOXP1;BATF
162,GO_Biological_Process_2023,Regulation Of Morphogenesis Of An Epithelium (GO:1905330),2/8,0.0013818940005246,0.0233824923313753,0,0,46.9290780141844,308.9951404123348,CXCL10;FOXP1
163,GO_Biological_Process_2023,Positive Regulation Of NK T Cell Activation (GO:0051135),2/8,0.0013818940005246,0.0233824923313753,0,0,46.9290780141844,308.9951404123348,IL12B;IL12A
164,GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034393),2/8,0.0013818940005246,0.0233824923313753,0,0,46.9290780141844,308.9951404123348,IL12B;IL12A
165,GO_Biological_Process_2023,Positive Regulation Of Mononuclear Cell Migration (GO:0071677),3/31,0.0013892920921965,0.0233824923313753,0,0,15.175255102040817,99.83741068861237,CXCL10;CCR7;IL12A
166,GO_Biological_Process_2023,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),5/117,0.0015369829724207,0.0254370681935637,0,0,6.387487060041408,41.3777189169456,IL10;CXCL10;NLRP7;EHHADH;TNIP3
167,GO_Biological_Process_2023,B Cell Homeostasis (GO:0001782),2/9,0.0017683998136943,0.027437828359351,0,0,40.22289766970618,254.9198622028219,DOCK10;TNFRSF13B
168,GO_Biological_Process_2023,Negative Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900747),2/9,0.0017683998136943,0.027437828359351,0,0,40.22289766970618,254.9198622028219,IL12B;IL12A
169,GO_Biological_Process_2023,Peptidyl-Cysteine Modification (GO:0018198),2/9,0.0017683998136943,0.027437828359351,0,0,40.22289766970618,254.9198622028219,S100A9;S100A8
170,GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Contraction (GO:0045987),2/9,0.0017683998136943,0.027437828359351,0,0,40.22289766970618,254.9198622028219,MYOCD;NMU
171,GO_Biological_Process_2023,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),6/179,0.001835860721229,0.0280463030181612,0,0,4.983080882663179,31.39461471668876,MARCO;CCL8;CCL22;GPR183;CCR7;CCL18
172,GO_Biological_Process_2023,Regulation Of ERK1 And ERK2 Cascade (GO:0070372),7/244,0.0018938179787337,0.0284933523164034,0,0,4.260982874162323,26.712785069906243,MARCO;CCL8;CCL22;GPR183;CCR7;CCL18;EPHB1
173,GO_Biological_Process_2023,Positive Regulation Of Defense Response (GO:0031349),5/124,0.0019848946995808,0.02941791696543,0,0,6.009621239800268,37.39300166235887,NFKBIZ;IL12B;TLR8;S100A9;S100A8
174,GO_Biological_Process_2023,Defense Response To Gram-negative Bacterium (GO:0050829),4/75,0.0020556819497789,0.0299281015861451,0,0,8.019454858648293,49.61755117905724,IGHM;EHHADH;IL12B;MPEG1
175,GO_Biological_Process_2023,Negative Regulation Of Interleukin-17 Production (GO:0032700),2/10,0.0022001524831707,0.0299281015861451,0,0,35.19326241134752,215.35561824391385,IL12B;IL12A
176,GO_Biological_Process_2023,T Cell Chemotaxis (GO:0010818),2/10,0.0022001524831707,0.0299281015861451,0,0,35.19326241134752,215.35561824391385,CXCL10;GPR183
177,GO_Biological_Process_2023,Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034391),2/10,0.0022001524831707,0.0299281015861451,0,0,35.19326241134752,215.35561824391385,IL12B;IL12A
178,GO_Biological_Process_2023,Cellular Response To Interleukin-12 (GO:0071349),2/10,0.0022001524831707,0.0299281015861451,0,0,35.19326241134752,215.35561824391385,IL12B;IL12A
179,GO_Biological_Process_2023,Regulation Of B Cell Apoptotic Process (GO:0002902),2/10,0.0022001524831707,0.0299281015861451,0,0,35.19326241134752,215.35561824391385,IL10;FOXP1
180,GO_Biological_Process_2023,Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),3/37,0.002327564166303,0.0308169495618517,0,0,12.493487394957985,75.7471767674398,IL10;IL12B;IL12A
181,GO_Biological_Process_2023,Positive Regulation Of Immune Effector Process (GO:0002699),3/37,0.002327564166303,0.0308169495618517,0,0,12.493487394957985,75.7471767674398,IL10;EHHADH;IL12B
182,GO_Biological_Process_2023,Positive Regulation Of Immune Response (GO:0050778),4/80,0.0026024436005168,0.0337948650379748,0,0,7.489965921999243,44.57506736451166,IL10;IL12B;TLR8;CCR7
183,GO_Biological_Process_2023,Positive Regulation Of Muscle Contraction (GO:0045933),2/11,0.0026764943724873,0.0337948650379748,0,0,31.28132387706856,185.2870206580236,MYOCD;NMU
184,GO_Biological_Process_2023,Negative Regulation Of Cellular Response To Vascular Endothelial Growth Factor Stimulus (GO:1902548),2/11,0.0026764943724873,0.0337948650379748,0,0,31.28132387706856,185.2870206580236,IL12B;IL12A
185,GO_Biological_Process_2023,Negative Regulation Of Protein Secretion (GO:0050709),3/39,0.0027093025675022,0.0337948650379748,0,0,11.798214285714286,69.74000011056529,IL12B;IL12A;ADTRP
186,GO_Biological_Process_2023,Cellular Response To Interleukin-1 (GO:0071347),4/81,0.0027226477371983,0.0337948650379748,0,0,7.392319910305522,43.66015348613449,CCL8;CCL22;NLRP7;CCL18
187,GO_Biological_Process_2023,Lymphocyte Migration (GO:0072676),3/41,0.0031274992200696,0.0383408237719651,0,0,11.176127819548872,64.45855821246069,CCL8;CCL22;CCL18
188,GO_Biological_Process_2023,Response To Interleukin-1 (GO:0070555),4/85,0.0032415558289706,0.0392544504654616,0,0,7.025845989874767,40.27005460065737,CCL8;CCL22;NLRP7;CCL18
189,GO_Biological_Process_2023,Monocyte Chemotaxis (GO:0002548),3/42,0.0033506078698334,0.0400861881294532,0,0,10.88901098901099,62.05226497924563,CCL8;CCL22;CCL18
190,GO_Biological_Process_2023,Regulation Of Type II Interferon Production (GO:0032649),4/87,0.0035246559250384,0.0416664682567042,0,0,6.855855074976164,38.72168063539303,IL12B;TLR8;CCR7;IL12A
191,GO_Biological_Process_2023,Positive Regulation Of Cellular Process (GO:0048522),11/594,0.0036529701346739,0.0426752863968377,0,0,2.7550028587764435,15.461667561201711,HCK;TCL1A;CCND2;IL7;IL12B;IL12A;CCR7;PRAME;S100A9;S100A8;TRPM4
192,GO_Biological_Process_2023,Positive Regulation Of T-helper 17 Type Immune Response (GO:2000318),2/13,0.0037603500597177,0.0429198575781577,0,0,25.59123146357189,142.88206968648035,NFKBIZ;IL12B
193,GO_Biological_Process_2023,Mature B Cell Differentiation Involved In Immune Response (GO:0002313),2/13,0.0037603500597177,0.0429198575781577,0,0,25.59123146357189,142.88206968648035,DOCK10;GPR183
194,GO_Biological_Process_2023,Natural Killer Cell Activation (GO:0030101),3/45,0.0040774979999356,0.0460108581129098,0,0,10.10969387755102,55.62628265946238,FCGR3A;IL12B;SLAMF7
195,GO_Biological_Process_2023,Glucosamine-Containing Compound Metabolic Process (GO:1901071),2/14,0.0043665831883464,0.0487192933261579,0,0,23.45744680851064,127.46247524287824,CHST7;CHST2
196,GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242),3/48,0.0048932057956794,0.0529759591827938,0,0,9.434285714285714,50.18952835084031,PMAIP1;S100A9;S100A8
197,GO_Biological_Process_2023,N-acetylglucosamine Metabolic Process (GO:0006044),2/15,0.0050148440716844,0.0529759591827938,0,0,21.651936715766503,114.65464697052184,CHST7;CHST2
198,GO_Biological_Process_2023,Astrocyte Development (GO:0014002),2/15,0.0050148440716844,0.0529759591827938,0,0,21.651936715766503,114.65464697052184,C1QA;S100A9
199,GO_Biological_Process_2023,Cellular Response To Zinc Ion (GO:0071294),2/15,0.0050148440716844,0.0529759591827938,0,0,21.651936715766503,114.65464697052184,MT1M;MT1H
200,GO_Biological_Process_2023,Dendritic Spine Morphogenesis (GO:0060997),2/15,0.0050148440716844,0.0529759591827938,0,0,21.651936715766503,114.65464697052184,DOCK10;EPHB1
201,GO_Biological_Process_2023,Positive Regulation Of Response To External Stimulus (GO:0032103),5/155,0.0051669904959133,0.054008648025705,0,0,4.760144927536232,25.06437588757976,NFKBIZ;IL12B;TLR8;S100A9;S100A8
202,GO_Biological_Process_2023,Regulation Of Natural Killer Cell Activation (GO:0032814),2/16,0.0057045092961994,0.0578018135829192,0,0,20.10435663627153,103.86912463124524,IL12B;IL12A
203,GO_Biological_Process_2023,Response To UV-B (GO:0010224),2/16,0.0057045092961994,0.0578018135829192,0,0,20.10435663627153,103.86912463124524,IL12B;IL12A
204,GO_Biological_Process_2023,Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903587),2/16,0.0057045092961994,0.0578018135829192,0,0,20.10435663627153,103.86912463124524,IL12B;IL12A
205,GO_Biological_Process_2023,Antimicrobial Humoral Response (GO:0019730),4/100,0.0057826822040575,0.0580020548346382,0,0,5.923561151079137,30.52344512779197,CXCL10;IGHM;GNLY;S100A9
206,GO_Biological_Process_2023,Cellular Response To Lipid (GO:0071396),6/228,0.006016398038496,0.0597428325222657,0,0,3.87354507792464,19.806468404083184,IL10;CXCL10;NLRP7;EHHADH;TNIP3;ADTRP
207,GO_Biological_Process_2023,Negative Regulation Of Programmed Cell Death (GO:0043069),8/381,0.0061763310062581,0.0607237295961813,0,0,3.095462218250422,15.74671186773015,IL10;HCK;TCL1A;BCL2L10;CCND2;IL7;PRAME;PIM2
208,GO_Biological_Process_2023,T Cell Migration (GO:0072678),2/17,0.0064349621049588,0.0620380327206227,0,0,18.76312056737589,94.67888138372729,CXCL10;GPR183
209,GO_Biological_Process_2023,Positive Regulation Of Leukocyte Proliferation (GO:0070665),2/17,0.0064349621049588,0.0620380327206227,0,0,18.76312056737589,94.67888138372729,IL12B;IL12A
210,GO_Biological_Process_2023,Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),3/54,0.006802412369738,0.0643313855538086,0,0,8.321848739495799,41.53000279960744,IL12B;IL12A;FOXP1
211,GO_Biological_Process_2023,Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),3/54,0.006802412369738,0.0643313855538086,0,0,8.321848739495799,41.53000279960744,CXCL10;CCR7;IL12A
212,GO_Biological_Process_2023,Regulation Of Lymphocyte Proliferation (GO:0050670),2/18,0.0072055923360829,0.0668705905582277,0,0,17.5895390070922,86.76739899404662,IL12B;IL12A
213,GO_Biological_Process_2023,Positive Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905898),2/18,0.0072055923360829,0.0668705905582277,0,0,17.5895390070922,86.76739899404662,PMAIP1;RNF183
214,GO_Biological_Process_2023,Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),4/109,0.0078107782629656,0.0718157668067116,0,0,5.413360739979445,26.26698328048226,BCL2L10;PMAIP1;S100A9;S100A8
215,GO_Biological_Process_2023,Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746),2/19,0.0080157963567418,0.0723607798385882,0,0,16.554025865665416,79.89537606080792,IL12B;IL12A
216,GO_Biological_Process_2023,Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635),2/19,0.0080157963567418,0.0723607798385882,0,0,16.554025865665416,79.89537606080792,IL12B;IL12A
217,GO_Biological_Process_2023,Positive Regulation Of Type II Interferon Production (GO:0032729),3/58,0.0082888027584283,0.0737420035400445,0,0,7.715064935064935,36.9771469699372,IL12B;TLR8;IL12A
218,GO_Biological_Process_2023,T Cell Activation (GO:0042110),4/111,0.0083173256762185,0.0737420035400445,0,0,5.311638539635581,25.43963868811649,IRF4;RAB29;SLAMF7;CCR7
219,GO_Biological_Process_2023,Regulation Of Smooth Muscle Contraction (GO:0006940),2/20,0.0088649770095239,0.075887260090149,0,0,15.63356973995272,73.87873089122361,MYOCD;NMU
220,GO_Biological_Process_2023,Cellular Response To Copper Ion (GO:0071280),2/20,0.0088649770095239,0.075887260090149,0,0,15.63356973995272,73.87873089122361,MT1M;MT1H
221,GO_Biological_Process_2023,Positive Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050857),2/20,0.0088649770095239,0.075887260090149,0,0,15.63356973995272,73.87873089122361,RAB29;FOXP1
222,GO_Biological_Process_2023,Lipopolysaccharide-Mediated Signaling Pathway (GO:0031663),2/20,0.0088649770095239,0.075887260090149,0,0,15.63356973995272,73.87873089122361,HCK;EHHADH
223,GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045954),2/21,0.0097525435442782,0.0827715875168227,0,0,14.810003732736096,68.57368139947793,IL12B;IL12A
224,GO_Biological_Process_2023,Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235),3/62,0.0099516938035759,0.0837460334487368,0,0,7.190556900726392,33.14855727185434,PMAIP1;S100A9;S100A8
225,GO_Biological_Process_2023,Cellular Response To Tumor Necrosis Factor (GO:0071356),4/119,0.0105576253638995,0.0880985040869936,0,0,4.940131373162339,22.48207793739104,TCL1A;CCL8;CCL22;CCL18
226,GO_Biological_Process_2023,Dendritic Cell Differentiation (GO:0097028),2/22,0.0106779115644683,0.0883597181959754,0,0,14.068794326241134,63.866389364261984,CCR7;BATF
227,GO_Biological_Process_2023,Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),3/65,0.0113170631951042,0.0928747417581698,0,0,6.841589861751152,30.660199612393885,CXCL10;GNLY;S100A9
228,GO_Biological_Process_2023,Glial Cell Development (GO:0021782),2/23,0.0116405029651342,0.0947460610194942,0,0,13.398176291793312,59.66562455391273,NRROS;S100A9
229,GO_Biological_Process_2023,Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919),3/67,0.0122843715681709,0.0980567785147491,0,0,6.627120535714286,29.15553585825147,BCL2L10;S100A9;S100A8
230,GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),11/705,0.0125119451541078,0.0980567785147491,0,0,2.301032660902978,10.080988562128844,IL10;CXCL10;HCK;TCL1A;BCL2L10;CCND2;IL7;PMAIP1;PRAME;MNDA;PIM2
231,GO_Biological_Process_2023,Regulation Of Cytokine Production Involved In Immune Response (GO:0002718),2/24,0.0126397458709847,0.0980567785147491,0,0,12.788523533204383,55.89747255184229,IL10;TRPM4
232,GO_Biological_Process_2023,Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235),2/24,0.0126397458709847,0.0980567785147491,0,0,12.788523533204383,55.89747255184229,PMAIP1;RNF183
233,GO_Biological_Process_2023,Fc-gamma Receptor Signaling Pathway (GO:0038094),2/24,0.0126397458709847,0.0980567785147491,0,0,12.788523533204383,55.89747255184229,HCK;FCGR3A
234,GO_Biological_Process_2023,Response To Copper Ion (GO:0046688),2/24,0.0126397458709847,0.0980567785147491,0,0,12.788523533204383,55.89747255184229,MT1M;MT1H
235,GO_Biological_Process_2023,Osteoclast Differentiation (GO:0030316),2/25,0.0136750745853578,0.1044565312558486,0,0,12.231884057971014,52.5014539450397,GPR183;FOXP1
236,GO_Biological_Process_2023,Response To Zinc Ion (GO:0010043),2/25,0.0136750745853578,0.1044565312558486,0,0,12.231884057971014,52.5014539450397,MT1M;MT1H
237,GO_Biological_Process_2023,Myeloid Leukocyte Differentiation (GO:0002573),3/71,0.0143574631826799,0.1088317629038259,0,0,6.236029411764706,26.462499697663603,GPR183;CCR7;FOXP1
238,GO_Biological_Process_2023,Synapse Organization (GO:0050808),4/131,0.0145944715985712,0.1092739404166229,0,0,4.470628221831984,18.89784834819752,C1QB;GPM6A;C1QA;RAB29
239,GO_Biological_Process_2023,Fc Receptor Signaling Pathway (GO:0038093),2/26,0.0147459295224848,0.1092739404166229,0,0,11.72163120567376,49.42763613946058,FCGR3A;LILRA4
240,GO_Biological_Process_2023,Dendritic Spine Organization (GO:0097061),2/26,0.0147459295224848,0.1092739404166229,0,0,11.72163120567376,49.42763613946058,DOCK10;EPHB1
241,GO_Biological_Process_2023,Second-Messenger-Mediated Signaling (GO:0019932),3/72,0.0149047923193716,0.1096330279491557,0,0,6.145341614906832,25.84775228089206,POMC;FCGR3A;TRPM4
242,GO_Biological_Process_2023,Positive Regulation Of Filopodium Assembly (GO:0051491),2/27,0.0158517571594407,0.1140637308646716,0,0,11.252198581560284,46.6344548499962,GPM6A;CCR7
243,GO_Biological_Process_2023,In Utero Embryonic Development (GO:0001701),2/27,0.0158517571594407,0.1140637308646716,0,0,11.252198581560284,46.6344548499962,ARNT2;FUT8
244,GO_Biological_Process_2023,Myeloid Cell Development (GO:0061515),2/27,0.0158517571594407,0.1140637308646716,0,0,11.252198581560284,46.6344548499962,NRROS;FOXP1
245,GO_Biological_Process_2023,Hematopoietic Progenitor Cell Differentiation (GO:0002244),2/28,0.0169920099741503,0.1213889633405128,0,0,10.818876159301691,44.08705068341791,TNFRSF13B;BATF
246,GO_Biological_Process_2023,Regulation Of T Cell Proliferation (GO:0042129),3/77,0.017817162522902,0.1263745884660126,0,0,5.728667953667953,23.072743519712382,IL10;IL12B;VSIG4
247,GO_Biological_Process_2023,Positive Regulation Of B Cell Proliferation (GO:0030890),2/29,0.0181661463878948,0.1270350941068987,0,0,10.41765169424744,41.75598469968052,IL7;GPR183
248,GO_Biological_Process_2023,Defense Response To Fungus (GO:0050832),2/29,0.0181661463878948,0.1270350941068987,0,0,10.41765169424744,41.75598469968052,S100A9;S100A8
249,GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760),3/78,0.0184349279112219,0.1280131707401635,0,0,5.652,22.571308107511044,FCGR3A;EHHADH;IL12B
250,GO_Biological_Process_2023,Negative Regulation Of Interleukin-1 Production (GO:0032692),2/30,0.0193736307109963,0.1326759675587545,0,0,10.045086119554204,39.61623634122261,IL10;NLRP7
251,GO_Biological_Process_2023,Positive Regulation Of Interleukin-10 Production (GO:0032733),2/30,0.0193736307109963,0.1326759675587545,0,0,10.045086119554204,39.61623634122261,IRF4;IL12B
252,GO_Biological_Process_2023,Response To Type II Interferon (GO:0034341),3/80,0.0197058747884606,0.1340269429105574,0,0,5.504638218923933,21.61582514948024,CCL8;CCL22;CCL18
253,GO_Biological_Process_2023,Regulation Of Interleukin-8 Production (GO:0032677),3/81,0.0203590771928002,0.1375276438942219,0,0,5.433791208791209,21.160424114745663,IL10;EHHADH;TLR8
254,GO_Biological_Process_2023,Toll-Like Receptor Signaling Pathway (GO:0002224),2/31,0.0206139330888945,0.1383083483599478,0,0,9.69821472242602,37.64641419311877,TNIP3;TLR8
255,GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),3/82,0.021024109186595,0.1401136941093211,0,0,5.364737793851718,20.719075740579573,FCGR3A;EHHADH;IL12B
256,GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),8/482,0.0227148181204425,0.1485713878813055,0,0,2.423253633380216,9.17137959332028,IL10;HCK;TCL1A;BCL2L10;CCND2;IL7;PRAME;PIM2
257,GO_Biological_Process_2023,Calcium-Mediated Signaling (GO:0019722),3/85,0.0230902224171081,0.1485713878813055,0,0,5.1676829268292686,19.47361740567939,POMC;FCGR3A;TRPM4
258,GO_Biological_Process_2023,Defense Response To Gram-positive Bacterium (GO:0050830),3/85,0.0230902224171081,0.1485713878813055,0,0,5.1676829268292686,19.47361740567939,EHHADH;IL12A;MPEG1
259,GO_Biological_Process_2023,Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916),2/33,0.0231909014316237,0.1485713878813055,0,0,9.071608327613818,34.14549071762764,IL12B;IL12A
260,GO_Biological_Process_2023,Signal Transduction By P53 Class Mediator (GO:0072331),2/33,0.0231909014316237,0.1485713878813055,0,0,9.071608327613818,34.14549071762764,PMAIP1;BATF
261,GO_Biological_Process_2023,Positive Regulation Of Interleukin-12 Production (GO:0032735),2/33,0.0231909014316237,0.1485713878813055,0,0,9.071608327613818,34.14549071762764,IL12B;CCR7
