gene,log2FC,pvalue,padj,-log10_padj,Significance
DEPDC1B,0.6344007637423391,5.988001323166613e-07,1.576587690150197e-05,4.802281868690751,Not Significant
THYN1,0.463092553512212,6.079140958967667e-07,1.59874419702506e-05,4.796221018872676,Not Significant
CD248,-0.5929757813285075,6.099594545810617e-07,1.6022815523323412e-05,4.795261167477454,Not Significant
BFSP2,-0.9824656818410191,6.131336995801417e-07,1.6087728264212892e-05,4.793505277962629,Not Significant
TBL1XR1,0.4423426791277277,6.161408324066455e-07,1.6148112537759505e-05,4.79187823261089,Not Significant
GSAP,0.5532591699326723,6.220569248931238e-07,1.626589993320534e-05,4.788721903780026,Not Significant
TNKS,-0.6274640237162077,6.237205182714941e-07,1.6290782486360488e-05,4.788058054958098,Not Significant
SRD5A3,0.6527465246373912,6.256766645738043e-07,1.6323240690363334e-05,4.787193615543889,Not Significant
MOB1B,-0.5356396342076146,6.288003813513255e-07,1.634880991513446e-05,4.786513855609272,Not Significant
PCED1B,-0.7802808762938374,6.311411024675526e-07,1.6391042479520548e-05,4.785393424177786,Not Significant
LINC00526,-0.49366475731082116,6.340081714613744e-07,1.6446833291424315e-05,4.783917709656365,Not Significant
COL6A3,-0.9321966636518911,6.351150278707503e-07,1.645688769839498e-05,4.783652294471048,Not Significant
FOXN3,-0.40414580013494517,6.408181228485004e-07,1.657146010996348e-05,4.780639224244316,Not Significant
TMEM161A,-0.5557204301075247,6.409852358967518e-07,1.657146010996348e-05,4.780639224244316,Not Significant
SMYD3,-0.5459371922419829,6.745399093196558e-07,1.7419269893040324e-05,4.7589700518581335,Not Significant
MBIP,0.37085318058486777,6.765894221325466e-07,1.7452498284546414e-05,4.758142396009555,Not Significant
POU6F1,-0.5203279067430393,6.78007016337892e-07,1.7469369970507845e-05,4.757722757482199,Not Significant
ARHGEF18,-0.592360767762031,6.878038574551859e-07,1.7688598691849877e-05,4.752306570962666,Not Significant
ZNF678,-0.346287483669981,6.880617498140905e-07,1.7688598691849877e-05,4.752306570962666,Not Significant
FAM49A,-0.7526787927511447,6.899074210210097e-07,1.7716141181774077e-05,4.751630867435534,Not Significant
SGK223,-0.7747510802934351,6.911785010682716e-07,1.7728883525159254e-05,4.751318613193769,Not Significant
SLC15A2,-0.6183034535892521,6.943075088938174e-07,1.778721096066078e-05,4.749892144066337,Not Significant
SLC33A1,0.2300895387398269,6.950072814174272e-07,1.778721096066078e-05,4.749892144066337,Not Significant
MINPP1,0.4347138981006954,6.974215634936459e-07,1.7829056282385048e-05,4.748871644048395,Not Significant
VEZF1,-0.2956575218570976,7.029256168018723e-07,1.7949707714762093e-05,4.745942618890646,Not Significant
GPR124,-0.5390565269822105,7.137423249012657e-07,1.8185327832673673e-05,4.740278865374305,Not Significant
LOC81691,-0.7567996683750351,7.134219929379848e-07,1.8185327832673673e-05,4.740278865374305,Not Significant
TRNT1,0.4169319666365206,7.441597395100803e-07,1.889923618132729e-05,4.723555747622416,Not Significant
WIPF1,-0.37736845543161246,7.442400261964986e-07,1.889923618132729e-05,4.723555747622416,Not Significant
ABHD8,-0.7569211134559317,7.476094574927728e-07,1.8942751259617543e-05,4.722556943490347,Not Significant
TNFRSF13C,-0.7904126218470482,7.471403423721358e-07,1.8942751259617543e-05,4.722556943490347,Not Significant
SNHG16,0.3481260677318887,7.493708301752884e-07,1.896637676372854e-05,4.722015626507818,Not Significant
CHRNA1,-0.9475059792985615,7.53128467948034e-07,1.904041916757018e-05,4.720323495018828,Not Significant
PTPN14,-0.6908489850266288,7.768762017811038e-07,1.9597494483739422e-05,4.7077994491252335,Not Significant
KLC1,-0.4099115415536111,7.798523192415757e-07,1.965090425577891e-05,4.70661746033897,Not Significant
PLEKHO1,0.4930643151442084,7.850962066377601e-07,1.9739561766892256e-05,4.704662493223277,Not Significant
VNN2,-0.8521970656215432,8.093918234300003e-07,2.0305794868507026e-05,4.6923800054229075,Not Significant
SEPT9,-0.5234842980604943,8.118144621109482e-07,2.0344266038443042e-05,4.691557973601501,Not Significant
GCDH,0.3255544668877517,8.155025745827249e-07,2.0347545154255993e-05,4.6914879790810105,Not Significant
PCYOX1,-0.51563340367802,8.154542286408599e-07,2.0347545154255993e-05,4.6914879790810105,Not Significant
PHACTR2,0.5521158275550213,8.133822242781074e-07,2.0347545154255993e-05,4.6914879790810105,Not Significant
SERTAD4,-0.880042860014067,8.143028447669634e-07,2.0347545154255993e-05,4.6914879790810105,Not Significant
SMC6,0.45428389106622635,8.280823913736016e-07,2.0638916246871466e-05,4.685313111325867,Not Significant
ECI1,0.4145239674404604,8.306716143130102e-07,2.068092114851107e-05,4.68443012124512,Not Significant
SUGP2,-0.4735167922821803,8.317572672313174e-07,2.0685441602448415e-05,4.6843352031484855,Not Significant
IPO4,0.3184860818008259,8.438118706536587e-07,2.0939713232706847e-05,4.67902927023625,Not Significant
MPST,0.4366726962114376,8.519948950672392e-07,2.11198734551879e-05,4.6753086883104915,Not Significant
NXT2,0.6219210129635234,8.590652374973903e-07,2.127209159517347e-05,4.672189805650504,Not Significant
SLC2A10,-0.971457039493516,8.671777602265642e-07,2.144975908538788e-05,4.668577581263603,Not Significant
WDR78,-0.6769507989146804,8.755368771428684e-07,2.1633135798087288e-05,4.664880523505996,Not Significant
MORC3,0.39735443674002807,9.008518139997252e-07,2.22106567934415e-05,4.6534385986982665,Not Significant
PRKAB2,-0.3771251465514333,9.019588434659907e-07,2.221401328148748e-05,4.653372972808991,Not Significant
CHML,0.47476272066459096,9.463323123845399e-07,2.3256802693188263e-05,4.633449991591674,Not Significant
PARP1,-0.4923327303788529,9.524221576394276e-07,2.335629042528414e-05,4.631596133124718,Not Significant
SLC39A13,-0.2625637121897276,9.550645730565713e-07,2.3396014380657764e-05,4.630858120364007,Not Significant
GGNBP2,-0.3862864536227491,9.566387204402277e-07,2.3409512217831456e-05,4.630607635569126,Not Significant
CCDC64,-0.5497312330419033,9.79556195916622e-07,2.3944707011295202e-05,4.6207904726391735,Not Significant
ANTXR1,-0.566996918232672,9.83515784807351e-07,2.401583901429263e-05,4.6195022363032825,Not Significant
PRELP,-0.9956095199812396,9.86392967742414e-07,2.406041695303458e-05,4.618696850860134,Not Significant
PPIC,-0.7220548186111927,9.887419286133006e-07,2.4092029101887454e-05,4.618126620896547,Not Significant
UBR3,-0.3808439855290906,9.910259912437334e-07,2.4121994340060236e-05,4.6175867887757684,Not Significant
GTF2H2,0.3852127424379479,9.974039335738194e-07,2.4251436769573846e-05,4.615262526644665,Not Significant
ILF2,0.41825334137272896,1.0007383823434396e-06,2.430668172825679e-05,4.614274325626872,Not Significant
LAMA4,-0.5422776806351103,1.0122505884975899e-06,2.4539592329098757e-05,4.6101326563887,Not Significant
PTPLA,0.745965882825848,1.02100640613904e-06,2.4694108427548875e-05,4.607406649275084,Not Significant
ELL2,0.6142902974575436,1.0238536040863642e-06,2.4736822029034863e-05,4.6066560954872715,Not Significant
TJP1,-0.6309622148527771,1.0442501715464045e-06,2.520299992086681e-05,4.598547761935271,Not Significant
AK025288,-0.77938669480454,1.068883660076148e-06,2.577034577717836e-05,4.58887975420373,Not Significant
GOLGA3,-0.3414621981040411,1.0725104327323604e-06,2.5830567053596216e-05,4.587866059736686,Not Significant
ZNF24,0.305025705959202,1.0959055883906418e-06,2.6366266942563494e-05,4.578951355265786,Not Significant
PBX1,-0.7598753559106268,1.1004115115914139e-06,2.64468649004323e-05,4.577625803293862,Not Significant
GNA13,-0.5234939537064925,1.1181550442190433e-06,2.6788887342127447e-05,4.572045324137565,Not Significant
KLHL22,-0.4204752085217553,1.1173407062858424e-06,2.6788887342127447e-05,4.572045324137565,Not Significant
PSMA4,0.3328555924027763,1.1342352324700571e-06,2.714571351350932e-05,4.56629873861293,Not Significant
KIAA1715,-0.31256972498576197,1.1412291432362383e-06,2.7284558826797423e-05,4.564083064077517,Not Significant
RRAGA,-0.3926266706863606,1.1461011285979197e-06,2.7372436140209185e-05,4.562686548765703,Not Significant
GNAZ,0.9231109436237581,1.1521223446143205e-06,2.7433517877428512e-05,4.56171849801726,Not Significant
ZNF423,-0.9945990352728347,1.1522557115475875e-06,2.7433517877428512e-05,4.56171849801726,Not Significant
HSD17B11,0.4901539543764468,1.1760194254313917e-06,2.7970191739989854e-05,4.553304556462433,Not Significant
RFC4,0.45555803436840775,1.1996634062900865e-06,2.8473338937673422e-05,4.545561602147691,Not Significant
SNX18,0.474175108029346,1.1987179044371575e-06,2.8473338937673422e-05,4.545561602147691,Not Significant
ZFAT,0.5264740227112872,1.2231581329089197e-06,2.90008892030633e-05,4.537588685891964,Not Significant
SH3BP1,0.5632505275851687,1.2281432949920794e-06,2.9088942639149873e-05,4.536272064738791,Not Significant
PEX5,-0.48366244598532626,1.2505227991830516e-06,2.9557811617053944e-05,4.529327723112785,Not Significant
SYNDIG1,-0.8333700130640116,1.2680598480704516e-06,2.9941392491075265e-05,4.523728005692124,Not Significant
ISL2,0.964466284795499,1.2794074462887392e-06,3.017818801142923e-05,4.5203068401158335,Not Significant
ARRDC2,-0.4308505677821294,1.2813419084451231e-06,3.019269090136397e-05,4.520098179075779,Not Significant
NCF2,0.8279197065621566,1.2857222185093827e-06,3.0264736995364893e-05,4.519063095812491,Not Significant
ITPRIPL2,-0.4615377181522771,1.3073048517012572e-06,3.070958419602132e-05,4.51272606381079,Not Significant
LOC729680,0.8208876494824651,1.3063237196678563e-06,3.070958419602132e-05,4.51272606381079,Not Significant
INSIG2,0.3947171138579057,1.3393337413751896e-06,3.1429698464271114e-05,4.502659785572663,Not Significant
KLHL8,0.3758885874116521,1.3532436733565502e-06,3.172358119507978e-05,4.498617792178145,Not Significant
LINC00623,-0.31257819984590873,1.3660048667020745e-06,3.198996044026966e-05,4.49498629697695,Not Significant
OIP5,0.6775141191840036,1.3764915206501486e-06,3.2169689471374257e-05,4.49255313124971,Not Significant
PARD3,-0.7111345090945616,1.379710543390978e-06,3.221201758447508e-05,4.491982072499069,Not Significant
KCTD7,-0.48781939001105257,1.3947695347846297e-06,3.249727795913679e-05,4.488153014923754,Not Significant
VIMP,0.3990883328308734,1.3943039336046495e-06,3.249727795913679e-05,4.488153014923754,Not Significant
AP1B1,-0.5357684654808539,1.4037023069908436e-06,3.267213508031587e-05,4.485822484033851,Not Significant
FSTL1,-0.5672843265333448,1.4160076198360313e-06,3.292505522545569e-05,4.482473487919997,Not Significant
PIAS2,0.3633160988845358,1.418917321855214e-06,3.2959216572636846e-05,4.482023119857944,Not Significant
ELOVL5,-0.3440709476434504,1.4334608362739187e-06,3.3232642348921744e-05,4.478435126312825,Not Significant
POLR2H,0.4871561652095288,1.4335934439853917e-06,3.3232642348921744e-05,4.478435126312825,Not Significant
PSMD8,0.39559350819013406,1.452030611738054e-06,3.36259720613023e-05,4.473325152201204,Not Significant
COL12A1,-0.9322646568184084,1.458643759875822e-06,3.374496382806755e-05,4.47179103305168,Not Significant
ADAL,-0.5202309985596069,1.4696778919722014e-06,3.3931614700629635e-05,4.469395473131545,Not Significant
GXYLT1,-0.37116912873077856,1.469125360727456e-06,3.3931614700629635e-05,4.469395473131545,Not Significant
VAPB,-0.4086937996181267,1.4841169940536074e-06,3.419596860417577e-05,4.466025090322792,Not Significant
REEP1,-0.9183178575017569,1.543590232599823e-06,3.5459181246871434e-05,4.450271296486678,Not Significant
ARHGEF26,-0.7520750678323772,1.5546519715907647e-06,3.567746951855235e-05,4.447605956232619,Not Significant
SLC25A51,0.3376519947743966,1.5645776764716626e-06,3.586927578925014e-05,4.4452773917630495,Not Significant
CEP55,0.482471409908554,1.5719254448357872e-06,3.6001655833676486e-05,4.443677524152405,Not Significant
B3GALTL,-0.5914284494020683,1.577026498623907e-06,3.608236628851499e-05,4.4427049890805765,Not Significant
HMGN5,-0.7117384684956269,1.596102231339962e-06,3.648233671634199e-05,4.437917352621242,Not Significant
ADPGK,0.3036692292231956,1.6019116410977896e-06,3.6578581185945535e-05,4.436773143995327,Not Significant
LILRA6,0.8456369209124721,1.6079482770040378e-06,3.667981712647296e-05,4.435572838246337,Not Significant
UGGT1,-0.42586648578032177,1.6252677065546925e-06,3.703797323303921e-05,4.431352786509271,Not Significant
AX747132,-0.7230044216661624,1.6274006982340664e-06,3.7049679577706903e-05,4.431215543642427,Not Significant
ATXN10,-0.2746869158878481,1.648916649664049e-06,3.750219974583841e-05,4.42594325735334,Not Significant
RUNX2,-0.5908793421096693,1.6653001122545742e-06,3.7806082634016265e-05,4.4224383207482525,Not Significant
ZNF521,-0.8971134056878686,1.6655826614986187e-06,3.7806082634016265e-05,4.4224383207482525,Not Significant
RAB14,-0.29984591163366914,1.6827925892693905e-06,3.8126692899580025e-05,4.418770863694384,Not Significant
SARAF,0.3525749170937617,1.6830402022978942e-06,3.8126692899580025e-05,4.418770863694384,Not Significant
CHN2,0.9897690014403925,1.6912782107445474e-06,3.8258181307280115e-05,4.4172756790286885,Not Significant
FOXC1,0.7784568385086936,1.692188788591236e-06,3.8258181307280115e-05,4.4172756790286885,Not Significant
PODNL1,-0.9820443171540534,1.713232885677128e-06,3.8695724012134935e-05,4.4123370231086,Not Significant
CD81,-0.4074623655913946,1.727150851851615e-06,3.8959418081280056e-05,4.409387538599797,Not Significant
PTPRD,-0.8209748015274833,1.7505044535641303e-06,3.942080895427884e-05,4.404274467809629,Not Significant
GPX7,0.5938331825947161,1.7975502884286396e-06,4.036108989131234e-05,4.394037114799054,Not Significant
SUSD2,-0.6998858406190316,1.8397535768633334e-06,4.126819788101281e-05,4.384384495683286,Not Significant
UACA,-0.5769354336247595,1.8543728618880627e-06,4.155538793339753e-05,4.381372659050946,Not Significant
MPDZ,-0.697929002110339,1.8647923971866536e-06,4.174799417576383e-05,4.37936438579293,Not Significant
AZIN2,-0.6699476434529174,1.8792135095219747e-06,4.2029721503287176e-05,4.376443487700638,Not Significant
MAGED1,-0.6094085016581221,1.8855746508245325e-06,4.2130808604360646e-05,4.375400205505437,Not Significant
TLE1,0.7173591196864649,1.9067798387068873e-06,4.256304654596447e-05,4.370967293994299,Not Significant
SRBD1,0.31799748768968117,1.923244556560836e-06,4.284696733603888e-05,4.368079911566526,Not Significant
MRPS22,0.3543317757009363,1.9439517193000117e-06,4.3182150813188605e-05,4.364695730157495,Not Significant
KIF14,0.4999280976786271,1.952791326409971e-06,4.325948184323568e-05,4.363918686791777,Not Significant
LRRK2,0.8070040196965143,1.9531051024502824e-06,4.325948184323568e-05,4.363918686791777,Not Significant
RP4-798A10.7,-0.8376010451210919,1.950226939488816e-06,4.325948184323568e-05,4.363918686791777,Not Significant
CCT5,0.34739207114863013,1.9910964568077655e-06,4.405830457617183e-05,4.3559722191094465,Not Significant
UBE2Q2,0.4361895286905859,1.996767686563053e-06,4.4098498714828817e-05,4.355576195361272,Not Significant
ADAP1,0.7694932167621351,2.0003635829204497e-06,4.413531222489864e-05,4.355213796751482,Not Significant
BID,0.45493957056242457,2.0189925174553953e-06,4.450341888186844e-05,4.351606623974239,Not Significant
SPCS1,0.3536022510300497,2.0403662832853863e-06,4.490369444578762e-05,4.347717926003061,Not Significant
WBP4,0.29817207650822564,2.048495671576574e-06,4.502361283926226e-05,4.346559658753498,Not Significant
PHLDA3,-0.7840678323786537,2.058834328184598e-06,4.51640742366861e-05,4.345206887413611,Not Significant
SREBF2,-0.4150508491608864,2.0572100484169016e-06,4.51640742366861e-05,4.345206887413611,Not Significant
MRPL46,0.4760937594211662,2.0769899192553725e-06,4.551870627640127e-05,4.341810089868795,Not Significant
NOSIP,0.38157280675309196,2.1076834432979006e-06,4.6147174337469825e-05,4.335854886343693,Not Significant
ANK1,-0.6490568930617151,2.172780070875301e-06,4.752696751589569e-05,4.323059895217712,Not Significant
PIK3CG,-0.6857798546209741,2.198982824711195e-06,4.805418054383204e-05,4.318268824267226,Not Significant
RP11-309G3.3,0.5042678122801739,2.2077651829659576e-06,4.820006429986747e-05,4.3169523824030795,Not Significant
SSBP3-AS1,-0.6077936890764729,2.231188759463085e-06,4.8665013171130015e-05,4.312783154747283,Not Significant
ITGB5,-0.7240585368304672,2.2409762977433135e-06,4.883194065939716e-05,4.31129601581582,Not Significant
CMTR2,0.3878537835393444,2.2769425099396718e-06,4.942736681918377e-05,4.306032525415393,Not Significant
TXNDC16,-0.45806903828760687,2.2758632473841225e-06,4.942736681918377e-05,4.306032525415393,Not Significant
DYNC1LI1,0.22210064315144423,2.3004749872044422e-06,4.9890869864680224e-05,4.3019789239193615,Not Significant
SFI1,-0.4176784494020685,2.3215396394653756e-06,5.03000255217498e-05,4.298431794587168,Not Significant
NFIA,-0.5140422068133839,2.3861359900704077e-06,5.165070146907373e-05,4.286923775943407,Not Significant
CDK13,-0.28344680362346725,2.389684991282571e-06,5.167863194758528e-05,4.286688991636012,Not Significant
CD69,0.9903094161390835,2.4318962201140325e-06,5.254181824004633e-05,4.279494902277859,Not Significant
CSTB,-0.422274997487687,2.45679729562928e-06,5.302973785282823e-05,4.275480519767192,Not Significant
USP40,-0.4645861722439938,2.462674309538064e-06,5.310649217929398e-05,4.274852383903554,Not Significant
